species_uid,anp_code,anp_name,accepted_name_norm,accepted_scientific_name,taxon_rank,kingdom,phylum,class_name,order_name,family,genus,source_systems,authority_ids,source_record_count,deduped_occurrence_count,source_files,nom059,iucn,cites,priority_species,endemicity,invasive_exotic,quality_flags,taxonomic_resolution_status,traceability_status
SP-003379,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,iniforis turristhomae,Iniforis turristhomae,SPECIES,Animalia,Mollusca,Gastropoda,[unassigned] Caenogastropoda,Triphoridae,Iniforis,GBIF; OBIS,GBIF Backbone:2299159.0; WoRMS/OBIS:419902,18,10,Insumos/PN Arrecifes del GMS/ArrecifesGMS_GBIF.xlsx; Insumos/PN Arrecifes del GMS/ArrecifesGMS_OBIS.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-003380,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,inodrillia dalli,Inodrillia dalli,Species,Animalia,Mollusca,Gastropoda,Neogastropoda,Horaiclavidae,Inodrillia,OBIS,WoRMS/OBIS:159882,1,1,Insumos/PN Arrecifes del GMS/ArrecifesGMS_OBIS.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-003382,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,iotrochota iotrochota birotulata,Iotrochota Iotrochota birotulata,species,Animalia,Porifera,Demospongiae,Poecilosclerida,Iotrochotidae,Iotrochota,SNIB,SNIB/CONABIO valid taxonomy:iotrochota iotrochota birotulata,2,2,Insumos/PN Arrecifes del GMS/ArrecifesGMS_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-003381,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,iotrochota birotulata,Iotrochota birotulata,SPECIES,Animalia,Porifera,Demospongiae,Poecilosclerida,Iotrochotidae,Iotrochota,GBIF; Naturalista,GBIF Backbone:2242653.0; Naturalista/iNaturalist taxonomy:131796,3,3,Insumos/PN Arrecifes del GMS/ArrecifesGMS_GBIF.xlsx; Insumos/PN Arrecifes del GMS/ArrecifesGMS_Naturalista.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-003383,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,ipomoea ipomoea pes-caprae,Ipomoea Ipomoea pes-caprae,species,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Ipomoea,SNIB,SNIB/CONABIO valid taxonomy:ipomoea ipomoea pes-caprae,4,3,Insumos/PN Arrecifes del GMS/ArrecifesGMS_SNIB.xlsx,,Preocupación menor (LC),,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-003384,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,ipomoea pes-caprae,Ipomoea pes-caprae,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Ipomoea,GBIF; Naturalista,GBIF Backbone:7999386.0; Naturalista/iNaturalist taxonomy:60879,9,7,Insumos/PN Arrecifes del GMS/ArrecifesGMS_GBIF.xlsx; Insumos/PN Arrecifes del GMS/ArrecifesGMS_Naturalista.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-003385,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,ipomoea violacea,Ipomoea violacea,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Ipomoea,GBIF,GBIF Backbone:2928516.0,1,1,Insumos/PN Arrecifes del GMS/ArrecifesGMS_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-003387,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,ircinia ircinia felix,Ircinia Ircinia felix,species,Animalia,Porifera,Demospongiae,Dictyoceratida,Irciniidae,Ircinia,SNIB,SNIB/CONABIO valid taxonomy:ircinia ircinia felix,1,1,Insumos/PN Arrecifes del GMS/ArrecifesGMS_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-003388,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,ircinia ircinia strobilina,Ircinia Ircinia strobilina,species,Animalia,Porifera,Demospongiae,Dictyoceratida,Irciniidae,Ircinia,SNIB,SNIB/CONABIO valid taxonomy:ircinia ircinia strobilina,3,3,Insumos/PN Arrecifes del GMS/ArrecifesGMS_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-003386,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,ircinia felix,Ircinia felix,SPECIES,Animalia,Porifera,Demospongiae,Dictyoceratida,Irciniidae,Ircinia,GBIF,GBIF Backbone:2239193.0,1,1,Insumos/PN Arrecifes del GMS/ArrecifesGMS_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-003389,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,ircinia strobilina,Ircinia strobilina,SPECIES,Animalia,Porifera,Demospongiae,Dictyoceratida,Irciniidae,Ircinia,GBIF; OBIS,GBIF Backbone:2239142.0; WoRMS/OBIS:165051,4,3,Insumos/PN Arrecifes del GMS/ArrecifesGMS_GBIF.xlsx; Insumos/PN Arrecifes del GMS/ArrecifesGMS_OBIS.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-003390,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,iridonida angulata,Iridonida angulata,SPECIES,Animalia,Arthropoda,Malacostraca,Decapoda,Munididae,Iridonida,GBIF,GBIF Backbone:11729293.0,10,10,Insumos/PN Arrecifes del GMS/ArrecifesGMS_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-003391,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,iridonida irrasa,Iridonida irrasa,SPECIES,Animalia,Arthropoda,Malacostraca,Decapoda,Munididae,Iridonida,GBIF,GBIF Backbone:11823396.0,1,1,Insumos/PN Arrecifes del GMS/ArrecifesGMS_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-003392,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,iridonida pusilla,Iridonida pusilla,SPECIES,Animalia,Arthropoda,Malacostraca,Decapoda,Munididae,Iridonida,GBIF,GBIF Backbone:11854286.0,5,5,Insumos/PN Arrecifes del GMS/ArrecifesGMS_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-003394,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,iridopagurus iridopagurus caribbensis,Iridopagurus Iridopagurus caribbensis,species,Animalia,Arthropoda,Malacostraca,Decapoda,Paguridae,Iridopagurus,SNIB,SNIB/CONABIO valid taxonomy:iridopagurus iridopagurus caribbensis,4,4,Insumos/PN Arrecifes del GMS/ArrecifesGMS_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-003393,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,iridopagurus caribbensis,Iridopagurus caribbensis,SPECIES,Animalia,Arthropoda,Malacostraca,Decapoda,Paguridae,Iridopagurus,GBIF; OBIS,GBIF Backbone:2224307.0; WoRMS/OBIS:366477,14,9,Insumos/PN Arrecifes del GMS/ArrecifesGMS_GBIF.xlsx; Insumos/PN Arrecifes del GMS/ArrecifesGMS_OBIS.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-003395,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,ischnochiton,Ischnochiton,Genus,Animalia,Mollusca,Polyplacophora,Chitonida,Ischnochitonidae,Ischnochiton,OBIS; SNIB,WoRMS/OBIS:138088; SNIB/CONABIO valid taxonomy:ischnochiton,46,15,Insumos/PN Arrecifes del GMS/ArrecifesGMS_OBIS.xlsx; Insumos/PN Arrecifes del GMS/ArrecifesGMS_SNIB.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-003397,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,ischnochiton ischnochiton ischnochiton erythronotus,Ischnochiton Ischnochiton (Ischnochiton) erythronotus,species,Animalia,Mollusca,Polyplacophora,Chitonida,Ischnochitonidae,Ischnochiton,SNIB,SNIB/CONABIO valid taxonomy:ischnochiton ischnochiton ischnochiton erythronotus,24,12,Insumos/PN Arrecifes del GMS/ArrecifesGMS_SNIB.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-003398,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,ischnochiton j.e.gray 1847,"Ischnochiton J.E.Gray, 1847",GENUS,Animalia,Mollusca,Polyplacophora,Chitonida,Ischnochitonidae,Ischnochiton,GBIF,GBIF Backbone:2306523.0,2,2,Insumos/PN Arrecifes del GMS/ArrecifesGMS_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-003396,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,ischnochiton erythronotus,Ischnochiton erythronotus,Species,Animalia,Mollusca,Polyplacophora,Chitonida,Ischnochitonidae,Ischnochiton,GBIF; OBIS,GBIF Backbone:2306565.0; WoRMS/OBIS:848043,114,35,Insumos/PN Arrecifes del GMS/ArrecifesGMS_GBIF.xlsx; Insumos/PN Arrecifes del GMS/ArrecifesGMS_OBIS.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-003399,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,iselica globosa,Iselica globosa,SPECIES,Animalia,Mollusca,Gastropoda,,Amathinidae,Iselica,GBIF,GBIF Backbone:6518129.0,1,1,Insumos/PN Arrecifes del GMS/ArrecifesGMS_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-003400,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,isognomon,Isognomon,Genus,Animalia,Mollusca,Bivalvia,Ostreida,Isognomonidae,Isognomon,OBIS,WoRMS/OBIS:138091,1,1,Insumos/PN Arrecifes del GMS/ArrecifesGMS_OBIS.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-003403,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,isognomon isognomon isognomon alatus,Isognomon Isognomon (Isognomon) alatus,species,Animalia,Mollusca,Bivalvia,Pteriida,Isognomonidae,Isognomon,SNIB,SNIB/CONABIO valid taxonomy:isognomon isognomon isognomon alatus,1,1,Insumos/PN Arrecifes del GMS/ArrecifesGMS_SNIB.xlsx,Sujeta a protección especial (Pr) (Publicado en NOM-059-SEMARNAT 2010-Mod. Anexo Normativo III 2019 como Isognomon alatus.),,,,,,,source_authority_resolved,source_traceable
SP-003404,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,isognomon isognomon isognomon bicolor,Isognomon Isognomon (Isognomon) bicolor,species,Animalia,Mollusca,Bivalvia,Pteriida,Isognomonidae,Isognomon,SNIB,SNIB/CONABIO valid taxonomy:isognomon isognomon isognomon bicolor,2,2,Insumos/PN Arrecifes del GMS/ArrecifesGMS_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-003405,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,isognomon isognomon isognomon radiatus,Isognomon Isognomon (Isognomon) radiatus,species,Animalia,Mollusca,Bivalvia,Pteriida,Isognomonidae,Isognomon,SNIB,SNIB/CONABIO valid taxonomy:isognomon isognomon isognomon radiatus,6,6,Insumos/PN Arrecifes del GMS/ArrecifesGMS_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-003401,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,isognomon alatus,Isognomon alatus,SPECIES,Animalia,Mollusca,Bivalvia,Ostreida,Isognomonidae,Isognomon,GBIF,GBIF Backbone:2285359.0,1,1,Insumos/PN Arrecifes del GMS/ArrecifesGMS_GBIF.xlsx,,,,,,native,,source_authority_resolved,source_traceable
SP-003402,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,isognomon bicolor,Isognomon bicolor,SPECIES,Animalia,Mollusca,Bivalvia,Ostreida,Isognomonidae,Isognomon,GBIF; OBIS,GBIF Backbone:2285357.0; WoRMS/OBIS:420737,4,3,Insumos/PN Arrecifes del GMS/ArrecifesGMS_GBIF.xlsx; Insumos/PN Arrecifes del GMS/ArrecifesGMS_OBIS.xlsx,,,,,,native,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-003406,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,isognomon radiatus,Isognomon radiatus,Species,Animalia,Mollusca,Bivalvia,Ostreida,Isognomonidae,Isognomon,GBIF; OBIS,GBIF Backbone:2285356.0; WoRMS/OBIS:397087,25,19,Insumos/PN Arrecifes del GMS/ArrecifesGMS_GBIF.xlsx; Insumos/PN Arrecifes del GMS/ArrecifesGMS_OBIS.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-003407,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,isolda isolda pulchella,Isolda Isolda pulchella,species,Animalia,Annelida,Polychaeta,Terebellida,Ampharetidae,Isolda,SNIB,SNIB/CONABIO valid taxonomy:isolda isolda pulchella,1,1,Insumos/PN Arrecifes del GMS/ArrecifesGMS_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-003408,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,isolda pulchella,Isolda pulchella,SPECIES,Animalia,Annelida,Polychaeta,,Melinnidae,Isolda,GBIF,GBIF Backbone:2325694.0,1,1,Insumos/PN Arrecifes del GMS/ArrecifesGMS_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-003409,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,isophyllia,Isophyllia,,Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,,Naturalista,Naturalista/iNaturalist taxonomy:89156,1,1,Insumos/PN Arrecifes del GMS/ArrecifesGMS_Naturalista.xlsx,,,,,,,coordinate_uncertainty_gt_10km,source_authority_resolved,source_traceable
SP-003410,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,isopoda,Isopoda,ORDER,Animalia,Arthropoda,Malacostraca,Isopoda,,,GBIF,GBIF Backbone:643.0,6,5,Insumos/PN Arrecifes del GMS/ArrecifesGMS_GBIF.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-003411,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,isostichopus,Isostichopus,Genus,Animalia,Echinodermata,Holothuroidea,Synallactida,Stichopodidae,Isostichopus,OBIS,WoRMS/OBIS:367867,1,1,Insumos/PN Arrecifes del GMS/ArrecifesGMS_OBIS.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-003413,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,isostichopus isostichopus badionotus,Isostichopus Isostichopus badionotus,species,Animalia,Echinodermata,Holothuroidea,Synallactida,Stichopodidae,Isostichopus,SNIB,SNIB/CONABIO valid taxonomy:isostichopus isostichopus badionotus,1,1,Insumos/PN Arrecifes del GMS/ArrecifesGMS_SNIB.xlsx,,Preocupación menor (LC),,,,,,source_authority_resolved,source_traceable
SP-003412,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,isostichopus badionotus,Isostichopus badionotus,SPECIES,Animalia,Echinodermata,Holothuroidea,Synallactida,Stichopodidae,Isostichopus,GBIF; OBIS,GBIF Backbone:4343264.0; WoRMS/OBIS:367868,3,2,Insumos/PN Arrecifes del GMS/ArrecifesGMS_GBIF.xlsx; Insumos/PN Arrecifes del GMS/ArrecifesGMS_OBIS.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-003414,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,istiophorus albicans,Istiophorus albicans,Species,Animalia,Chordata,Teleostei,Carangiformes,Istiophoridae,Istiophorus,OBIS,WoRMS/OBIS:126949,5,1,Insumos/PN Arrecifes del GMS/ArrecifesGMS_OBIS.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-003415,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,ithycythara,Ithycythara,Genus,Animalia,Mollusca,Gastropoda,Neogastropoda,Mangeliidae,Ithycythara,OBIS; SNIB,WoRMS/OBIS:390827; SNIB/CONABIO valid taxonomy:ithycythara,3,2,Insumos/PN Arrecifes del GMS/ArrecifesGMS_OBIS.xlsx; Insumos/PN Arrecifes del GMS/ArrecifesGMS_SNIB.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-003416,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,ithycythara ithycythara lanceolata,Ithycythara Ithycythara lanceolata,species,Animalia,Mollusca,Gastropoda,Neogastropoda,Turridae,Ithycythara,SNIB,SNIB/CONABIO valid taxonomy:ithycythara ithycythara lanceolata,1,1,Insumos/PN Arrecifes del GMS/ArrecifesGMS_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-003418,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,ithycythara woodring 1928,"Ithycythara Woodring, 1928",GENUS,Animalia,Mollusca,Gastropoda,Neogastropoda,Mangeliidae,Ithycythara,GBIF,GBIF Backbone:2303816.0,7,4,Insumos/PN Arrecifes del GMS/ArrecifesGMS_GBIF.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-003417,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,ithycythara lanceolata,Ithycythara lanceolata,SPECIES,Animalia,Mollusca,Gastropoda,Neogastropoda,Mangeliidae,Ithycythara,GBIF,GBIF Backbone:2303820.0,1,1,Insumos/PN Arrecifes del GMS/ArrecifesGMS_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-003419,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,iulopis iulopis loveni,Iulopis Iulopis loveni,species,Animalia,Arthropoda,Malacostraca,Amphipoda,Iulopididae,Iulopis,SNIB,SNIB/CONABIO valid taxonomy:iulopis iulopis loveni,1,1,Insumos/PN Arrecifes del GMS/ArrecifesGMS_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-003420,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,iulopis loveni,Iulopis loveni,SPECIES,Animalia,Arthropoda,Malacostraca,Amphipoda,Iulopididae,Iulopis,GBIF,GBIF Backbone:2216500.0,1,1,Insumos/PN Arrecifes del GMS/ArrecifesGMS_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-003421,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,jania,Jania,Genus,Plantae,Rhodophyta,Florideophyceae,Corallinales,Corallinaceae,Jania,OBIS; SNIB,WoRMS/OBIS:144012; SNIB/CONABIO valid taxonomy:jania,34,16,Insumos/PN Arrecifes del GMS/ArrecifesGMS_OBIS.xlsx; Insumos/PN Arrecifes del GMS/ArrecifesGMS_SNIB.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-003424,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,jania j.v.f.lamouroux 1812,"Jania J.V.F.Lamouroux, 1812",GENUS,Plantae,Rhodophyta,Florideophyceae,Corallinales,Corallinaceae,Jania,GBIF,GBIF Backbone:2655124.0,20,9,Insumos/PN Arrecifes del GMS/ArrecifesGMS_GBIF.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-003425,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,jania jania adhaerens,Jania Jania adhaerens,species,Plantae,Rhodophyta,Florideophyceae,Corallinales,Corallinaceae,Jania,SNIB,SNIB/CONABIO valid taxonomy:jania jania adhaerens,2,2,Insumos/PN Arrecifes del GMS/ArrecifesGMS_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-003426,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,jania jania capillacea,Jania Jania capillacea,species,Plantae,Rhodophyta,Florideophyceae,Corallinales,Corallinaceae,Jania,SNIB,SNIB/CONABIO valid taxonomy:jania jania capillacea,2,2,Insumos/PN Arrecifes del GMS/ArrecifesGMS_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-003427,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,jania jania pumila,Jania Jania pumila,species,Plantae,Rhodophyta,Florideophyceae,Corallinales,Corallinaceae,Jania,SNIB,SNIB/CONABIO valid taxonomy:jania jania pumila,1,1,Insumos/PN Arrecifes del GMS/ArrecifesGMS_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-003422,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,jania adhaerens,Jania adhaerens,SPECIES,Plantae,Rhodophyta,Florideophyceae,Corallinales,Corallinaceae,Jania,GBIF; OBIS,GBIF Backbone:5276162.0; WoRMS/OBIS:145123,4,2,Insumos/PN Arrecifes del GMS/ArrecifesGMS_GBIF.xlsx; Insumos/PN Arrecifes del GMS/ArrecifesGMS_OBIS.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-003423,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,jania capillacea,Jania capillacea,SPECIES,Plantae,Rhodophyta,Florideophyceae,Corallinales,Corallinaceae,Jania,GBIF; OBIS,GBIF Backbone:5276161.0; WoRMS/OBIS:145124,3,2,Insumos/PN Arrecifes del GMS/ArrecifesGMS_GBIF.xlsx; Insumos/PN Arrecifes del GMS/ArrecifesGMS_OBIS.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-003428,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,jania pumila,Jania pumila,SPECIES,Plantae,Rhodophyta,Florideophyceae,Corallinales,Corallinaceae,Jania,GBIF; OBIS,GBIF Backbone:5276180.0; WoRMS/OBIS:145129,2,1,Insumos/PN Arrecifes del GMS/ArrecifesGMS_GBIF.xlsx; Insumos/PN Arrecifes del GMS/ArrecifesGMS_OBIS.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-003429,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,janicea janicea antiguensis,Janicea Janicea antiguensis,species,Animalia,Arthropoda,Malacostraca,Decapoda,Barbouriidae,Janicea,SNIB,SNIB/CONABIO valid taxonomy:janicea janicea antiguensis,2,2,Insumos/PN Arrecifes del GMS/ArrecifesGMS_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-003430,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,jaspidella jaspidella miris,Jaspidella Jaspidella miris,species,Animalia,Mollusca,Gastropoda,Neogastropoda,Bellolividae,Jaspidella,SNIB,SNIB/CONABIO valid taxonomy:jaspidella jaspidella miris,1,1,Insumos/PN Arrecifes del GMS/ArrecifesGMS_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-003431,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,jaspidella miris,Jaspidella miris,SPECIES,Animalia,Mollusca,Gastropoda,Neogastropoda,Bellolividae,Jaspidella,GBIF; OBIS,GBIF Backbone:2302824.0; WoRMS/OBIS:420103,2,1,Insumos/PN Arrecifes del GMS/ArrecifesGMS_GBIF.xlsx; Insumos/PN Arrecifes del GMS/ArrecifesGMS_OBIS.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-003432,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,jenkinsia,Jenkinsia,Genus,Animalia,Chordata,Teleostei,Clupeiformes,Spratelloididae,Jenkinsia,OBIS,WoRMS/OBIS:269531,4,3,Insumos/PN Arrecifes del GMS/ArrecifesGMS_OBIS.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-003433,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,jenkinsia jenkinsia lamprotaenia,Jenkinsia Jenkinsia lamprotaenia,species,Animalia,Chordata,Actinopteri,Clupeiformes,Spratelloididae,Jenkinsia,SNIB,SNIB/CONABIO valid taxonomy:jenkinsia jenkinsia lamprotaenia,2,2,Insumos/PN Arrecifes del GMS/ArrecifesGMS_SNIB.xlsx,,Preocupación menor (LC),,,,,coordinate_uncertainty_gt_10km,source_authority_resolved,source_traceable
SP-003434,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,jenkinsia lamprotaenia,Jenkinsia lamprotaenia,Species,Animalia,Chordata,Teleostei,Clupeiformes,Spratelloididae,Jenkinsia,GBIF; OBIS,GBIF Backbone:5214565.0; WoRMS/OBIS:281198,7,7,Insumos/PN Arrecifes del GMS/ArrecifesGMS_GBIF.xlsx; Insumos/PN Arrecifes del GMS/ArrecifesGMS_OBIS.xlsx,,,,,,,coordinate_uncertainty_gt_10km,source_authority_resolved,source_traceable
SP-003435,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,johnsonella fausta,Johnsonella fausta,SPECIES,Animalia,Mollusca,Bivalvia,Cardiida,Tellinidae,Johnsonella,GBIF; OBIS,GBIF Backbone:8861599.0; WoRMS/OBIS:879801,3,2,Insumos/PN Arrecifes del GMS/ArrecifesGMS_GBIF.xlsx; Insumos/PN Arrecifes del GMS/ArrecifesGMS_OBIS.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-003436,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,jorgenia jorgenia louisiana,Jorgenia Jorgenia louisiana,species,Animalia,Mollusca,Bivalvia,Lucinida,Lucinidae,Jorgenia,SNIB,SNIB/CONABIO valid taxonomy:jorgenia jorgenia louisiana,1,1,Insumos/PN Arrecifes del GMS/ArrecifesGMS_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-003437,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,jorunna,Jorunna,Genus,Animalia,Mollusca,Gastropoda,Nudibranchia,Discodorididae,Jorunna,OBIS,WoRMS/OBIS:138098,1,1,Insumos/PN Arrecifes del GMS/ArrecifesGMS_OBIS.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-003438,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,jugosocythereis jugosocythereis pannosa,Jugosocythereis Jugosocythereis pannosa,species,Animalia,Arthropoda,Ostracoda,Podocopida,Trachyleberididae,Jugosocythereis,SNIB,SNIB/CONABIO valid taxonomy:jugosocythereis jugosocythereis pannosa,3,3,Insumos/PN Arrecifes del GMS/ArrecifesGMS_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-003439,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,jugosocythereis pannosa,Jugosocythereis pannosa,SPECIES,Animalia,Arthropoda,Ostracoda,Podocopida,Hemicytheridae,Jugosocythereis,GBIF,GBIF Backbone:1030253.0,2,2,Insumos/PN Arrecifes del GMS/ArrecifesGMS_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-003440,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,kali macrodon,Kali macrodon,SPECIES,Animalia,Chordata,,Perciformes,Chiasmodontidae,Kali,GBIF,GBIF Backbone:5211283.0,2,2,Insumos/PN Arrecifes del GMS/ArrecifesGMS_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-003441,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,kallymenia,Kallymenia,Genus,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Kallymeniaceae,Kallymenia,OBIS; SNIB,WoRMS/OBIS:144048; SNIB/CONABIO valid taxonomy:kallymenia,2,2,Insumos/PN Arrecifes del GMS/ArrecifesGMS_OBIS.xlsx; Insumos/PN Arrecifes del GMS/ArrecifesGMS_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
