species_uid,anp_code,anp_name,accepted_name_norm,accepted_scientific_name,taxon_rank,kingdom,phylum,class_name,order_name,family,genus,source_systems,authority_ids,source_record_count,deduped_occurrence_count,source_files,nom059,iucn,cites,priority_species,endemicity,invasive_exotic,quality_flags,taxonomic_resolution_status,traceability_status
SP-008987,RBBK,Reserva de la Biosfera Balam Kú,formicarius formicarius moniliger intermedius subespecie,Formicarius Formicarius moniliger intermedius subespecie,species,Animalia,Chordata,Aves,Passeriformes,Formicariidae,Formicarius,SNIB,SNIB/CONABIO valid taxonomy:formicarius formicarius moniliger intermedius subespecie,1,1,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,Preocupación menor (LC),,,,,,source_authority_resolved,source_traceable
SP-008988,RBBK,Reserva de la Biosfera Balam Kú,formicarius moniliger,Formicarius moniliger,SPECIES,Animalia,Chordata,Aves,Passeriformes,Formicariidae,Formicarius,GBIF,GBIF Backbone:6100801.0,33,20,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-008989,RBBK,Reserva de la Biosfera Balam Kú,formicidae,Formicidae,,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,,Naturalista,Naturalista/iNaturalist taxonomy:47336.0,1,1,Insumos/RB Balam Kú/BalamKu_Naturalista.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-008990,RBBK,Reserva de la Biosfera Balam Kú,fountainea fountainea eurypyle,Fountainea Fountainea eurypyle,species,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Fountainea,SNIB,SNIB/CONABIO valid taxonomy:fountainea fountainea eurypyle,2,2,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-008991,RBBK,Reserva de la Biosfera Balam Kú,fountainea fountainea eurypyle confusa subespecie,Fountainea Fountainea eurypyle confusa subespecie,species,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Fountainea,SNIB,SNIB/CONABIO valid taxonomy:fountainea fountainea eurypyle confusa subespecie,66,5,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-008992,RBBK,Reserva de la Biosfera Balam Kú,fountainea fountainea glycerium yucatanum subespecie,Fountainea Fountainea glycerium yucatanum subespecie,species,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Fountainea,SNIB,SNIB/CONABIO valid taxonomy:fountainea fountainea glycerium yucatanum subespecie,1,1,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-008993,RBBK,Reserva de la Biosfera Balam Kú,fountainea rydon 1971,"Fountainea Rydon, 1971",GENUS,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Fountainea,GBIF,GBIF Backbone:1895258,69,7,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-008994,RBBK,Reserva de la Biosfera Balam Kú,fregata fregata magnificens,Fregata Fregata magnificens,species,Animalia,Chordata,Aves,Suliformes,Fregatidae,Fregata,SNIB,SNIB/CONABIO valid taxonomy:fregata fregata magnificens,1,1,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,Preocupación menor (LC),,,,,,source_authority_resolved,source_traceable
SP-008995,RBBK,Reserva de la Biosfera Balam Kú,fregata magnificens,Fregata magnificens,SPECIES,Animalia,Chordata,Aves,Suliformes,Fregatidae,Fregata,GBIF,GBIF Backbone:2480189.0,1,1,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-008996,RBBK,Reserva de la Biosfera Balam Kú,fridericia,Fridericia,,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Bignoniaceae,Fridericia,SNIB,SNIB/CONABIO valid taxonomy:fridericia,1,1,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-009000,RBBK,Reserva de la Biosfera Balam Kú,fridericia fridericia floribunda,Fridericia Fridericia floribunda,species,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Bignoniaceae,Fridericia,SNIB,SNIB/CONABIO valid taxonomy:fridericia fridericia floribunda,22,18,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-009001,RBBK,Reserva de la Biosfera Balam Kú,fridericia fridericia florida,Fridericia Fridericia florida,species,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Bignoniaceae,Fridericia,SNIB,SNIB/CONABIO valid taxonomy:fridericia fridericia florida,2,2,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-009002,RBBK,Reserva de la Biosfera Balam Kú,fridericia fridericia podopogon,Fridericia Fridericia podopogon,species,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Bignoniaceae,Fridericia,SNIB,SNIB/CONABIO valid taxonomy:fridericia fridericia podopogon,5,5,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-009003,RBBK,Reserva de la Biosfera Balam Kú,fridericia fridericia pubescens,Fridericia Fridericia pubescens,species,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Bignoniaceae,Fridericia,SNIB,SNIB/CONABIO valid taxonomy:fridericia fridericia pubescens,6,5,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-009004,RBBK,Reserva de la Biosfera Balam Kú,fridericia fridericia schumanniana,Fridericia Fridericia schumanniana,species,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Bignoniaceae,Fridericia,SNIB,SNIB/CONABIO valid taxonomy:fridericia fridericia schumanniana,2,2,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-008997,RBBK,Reserva de la Biosfera Balam Kú,fridericia chica,Fridericia chica,species,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Bignoniaceae,,Naturalista,Naturalista/iNaturalist taxonomy:578619.0,1,1,Insumos/RB Balam Kú/BalamKu_Naturalista.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-008998,RBBK,Reserva de la Biosfera Balam Kú,fridericia floribunda,Fridericia floribunda,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Bignoniaceae,Fridericia,GBIF; Naturalista,GBIF Backbone:8198419.0; Naturalista/iNaturalist taxonomy:909501.0,25,19,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx; Insumos/RB Balam Kú/BalamKu_Naturalista.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-008999,RBBK,Reserva de la Biosfera Balam Kú,fridericia florida,Fridericia florida,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Bignoniaceae,Fridericia,GBIF,GBIF Backbone:7423177.0,3,2,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-009005,RBBK,Reserva de la Biosfera Balam Kú,fridericia podopogon,Fridericia podopogon,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Bignoniaceae,Fridericia,GBIF,GBIF Backbone:8142789.0,6,5,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-009006,RBBK,Reserva de la Biosfera Balam Kú,fridericia pubescens,Fridericia pubescens,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Bignoniaceae,Fridericia,GBIF,GBIF Backbone:7509320.0,9,2,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-009007,RBBK,Reserva de la Biosfera Balam Kú,frigga,Frigga,,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,,Naturalista,Naturalista/iNaturalist taxonomy:250069.0,1,1,Insumos/RB Balam Kú/BalamKu_Naturalista.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-009008,RBBK,Reserva de la Biosfera Balam Kú,froeschneria froeschneria piligerus,Froeschneria Froeschneria piligerus,species,Animalia,Arthropoda,Insecta,Hemiptera,Lygaeidae,Froeschneria,SNIB,SNIB/CONABIO valid taxonomy:froeschneria froeschneria piligerus,1,1,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-009009,RBBK,Reserva de la Biosfera Balam Kú,froeschneria piligera,Froeschneria piligera,SPECIES,Animalia,Arthropoda,Insecta,Hemiptera,Rhyparochromidae,Froeschneria,GBIF,GBIF Backbone:2007943.0,1,1,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-009010,RBBK,Reserva de la Biosfera Balam Kú,fulgora fulgora laternaria,Fulgora Fulgora laternaria,species,Animalia,Arthropoda,Insecta,Hemiptera,Fulgoridae,Fulgora,SNIB,SNIB/CONABIO valid taxonomy:fulgora fulgora laternaria,2,2,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-009011,RBBK,Reserva de la Biosfera Balam Kú,fulgora laternaria,Fulgora laternaria,SPECIES,Animalia,Arthropoda,Insecta,Hemiptera,Fulgoridae,Fulgora,GBIF,GBIF Backbone:5158022.0,2,2,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-009013,RBBK,Reserva de la Biosfera Balam Kú,fulica fulica americana,Fulica Fulica americana,species,Animalia,Chordata,Aves,Gruiformes,Rallidae,Fulica,SNIB,SNIB/CONABIO valid taxonomy:fulica fulica americana,4,4,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,Preocupación menor (LC),,,,,,source_authority_resolved,source_traceable
SP-009014,RBBK,Reserva de la Biosfera Balam Kú,fulica fulica americana red-shielded subespecie,Fulica Fulica americana red-shielded subespecie,,,,,,Rallidae,Fulica,SNIB,SNIB/CONABIO valid taxonomy:fulica fulica americana red-shielded subespecie,2,2,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-009012,RBBK,Reserva de la Biosfera Balam Kú,fulica americana,Fulica americana,SPECIES,Animalia,Chordata,Aves,Gruiformes,Rallidae,Fulica,GBIF,GBIF Backbone:2474393.0,8,6,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-009015,RBBK,Reserva de la Biosfera Balam Kú,fuligo,Fuligo,,Protozoa,Mycetozoa,Myxomycetes,Physarales,Physaraceae,,Naturalista,Naturalista/iNaturalist taxonomy:55486.0,1,1,Insumos/RB Balam Kú/BalamKu_Naturalista.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-009017,RBBK,Reserva de la Biosfera Balam Kú,funastrum funastrum bilobum,Funastrum Funastrum bilobum,species,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Funastrum,SNIB,SNIB/CONABIO valid taxonomy:funastrum funastrum bilobum,10,8,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-009016,RBBK,Reserva de la Biosfera Balam Kú,funastrum bilobum,Funastrum bilobum,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Funastrum,GBIF,GBIF Backbone:7598575.0,15,10,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-009018,RBBK,Reserva de la Biosfera Balam Kú,fungi,Fungi,,Fungi,,,,,,Naturalista,Naturalista/iNaturalist taxonomy:47170.0,18,17,Insumos/RB Balam Kú/BalamKu_Naturalista.xlsx,,,,,,,coordinate_uncertainty_gt_10km; possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-009019,RBBK,Reserva de la Biosfera Balam Kú,fuscoporia,Fuscoporia,,Fungi,Basidiomycota,Agaricomycetes,Hymenochaetales,Hymenochaetaceae,,Naturalista,Naturalista/iNaturalist taxonomy:328266.0,1,1,Insumos/RB Balam Kú/BalamKu_Naturalista.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-009020,RBBK,Reserva de la Biosfera Balam Kú,fuscoporia fuscoporia gilva,Fuscoporia Fuscoporia gilva,species,Fungi,Basidiomycota,Agaricomycetes,Hymenochaetales,Hymenochaetaceae,Fuscoporia,SNIB,SNIB/CONABIO valid taxonomy:fuscoporia fuscoporia gilva,1,1,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-009021,RBBK,Reserva de la Biosfera Balam Kú,fuscoporia gilva,Fuscoporia gilva,species,Fungi,Basidiomycota,Agaricomycetes,Hymenochaetales,Hymenochaetaceae,,Naturalista,Naturalista/iNaturalist taxonomy:896124.0,1,1,Insumos/RB Balam Kú/BalamKu_Naturalista.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-009022,RBBK,Reserva de la Biosfera Balam Kú,galactia galactia spiciformis,Galactia Galactia spiciformis,species,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Galactia,SNIB,SNIB/CONABIO valid taxonomy:galactia galactia spiciformis,10,10,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-009023,RBBK,Reserva de la Biosfera Balam Kú,galactia galactia striata,Galactia Galactia striata,species,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Galactia,SNIB,SNIB/CONABIO valid taxonomy:galactia galactia striata,8,7,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-009024,RBBK,Reserva de la Biosfera Balam Kú,galactia spiciformis,Galactia spiciformis,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Galactia,GBIF,GBIF Backbone:2983980.0,10,10,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-009025,RBBK,Reserva de la Biosfera Balam Kú,galactia striata,Galactia striata,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Galactia,GBIF,GBIF Backbone:2984047.0,8,7,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-009026,RBBK,Reserva de la Biosfera Balam Kú,galbula galbula ruficauda,Galbula Galbula ruficauda,species,Animalia,Chordata,Aves,Piciformes,Galbulidae,Galbula,SNIB,SNIB/CONABIO valid taxonomy:galbula galbula ruficauda,7,6,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,Amenazada (A),Preocupación menor (LC),,,,,coordinate_uncertainty_gt_10km; possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-009027,RBBK,Reserva de la Biosfera Balam Kú,galbula galbula ruficauda melanogenia subespecie,Galbula Galbula ruficauda melanogenia subespecie,species,Animalia,Chordata,Aves,Piciformes,Galbulidae,Galbula,SNIB,SNIB/CONABIO valid taxonomy:galbula galbula ruficauda melanogenia subespecie,3,2,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,Amenazada (A),Preocupación menor (LC),,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-009028,RBBK,Reserva de la Biosfera Balam Kú,galbula ruficauda,Galbula ruficauda,SPECIES,Animalia,Chordata,Aves,Piciformes,Galbulidae,Galbula,GBIF,GBIF Backbone:5228236.0,5,4,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,native,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-009029,RBBK,Reserva de la Biosfera Balam Kú,galinsogeopsis spilanthoides,Galinsogeopsis spilanthoides,species,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,,Naturalista,Naturalista/iNaturalist taxonomy:1555265.0,1,1,Insumos/RB Balam Kú/BalamKu_Naturalista.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-009031,RBBK,Reserva de la Biosfera Balam Kú,gallinago gallinago delicata,Gallinago Gallinago delicata,species,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Gallinago,SNIB,SNIB/CONABIO valid taxonomy:gallinago gallinago delicata,5,2,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,Preocupación menor (LC),,DOF 2014,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-009030,RBBK,Reserva de la Biosfera Balam Kú,gallinago delicata,Gallinago delicata,SPECIES,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Gallinago,GBIF,GBIF Backbone:2481817.0,5,2,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-009033,RBBK,Reserva de la Biosfera Balam Kú,gallinula gallinula galeata,Gallinula Gallinula galeata,species,Animalia,Chordata,Aves,Gruiformes,Rallidae,Gallinula,SNIB,SNIB/CONABIO valid taxonomy:gallinula gallinula galeata,14,13,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,Preocupación menor (LC),,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-009034,RBBK,Reserva de la Biosfera Balam Kú,gallinula gallinula galeata cachinnans,Gallinula Gallinula galeata cachinnans,,,,,,Rallidae,Gallinula,SNIB,SNIB/CONABIO valid taxonomy:gallinula gallinula galeata cachinnans,1,1,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-009032,RBBK,Reserva de la Biosfera Balam Kú,gallinula chloropus,Gallinula chloropus,SPECIES,Animalia,Chordata,Aves,Gruiformes,Rallidae,Gallinula,GBIF,GBIF Backbone:5228199.0,22,13,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-009035,RBBK,Reserva de la Biosfera Balam Kú,gambusia gambusia sexradiata,Gambusia Gambusia sexradiata,species,Animalia,Chordata,Actinopteri,Cyprinodontiformes,Poeciliidae,Gambusia,SNIB,SNIB/CONABIO valid taxonomy:gambusia gambusia sexradiata,10,8,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,Preocupación menor (LC),,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-009036,RBBK,Reserva de la Biosfera Balam Kú,gambusia sexradiata,Gambusia sexradiata,SPECIES,Animalia,Chordata,,Cyprinodontiformes,Poeciliidae,Gambusia,GBIF,GBIF Backbone:2350597.0,11,8,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-009037,RBBK,Reserva de la Biosfera Balam Kú,gambusia yucatana,Gambusia yucatana,species,Animalia,Chordata,Actinopterygii,Cyprinodontiformes,Poeciliidae,,Naturalista,Naturalista/iNaturalist taxonomy:317111.0,1,1,Insumos/RB Balam Kú/BalamKu_Naturalista.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-009038,RBBK,Reserva de la Biosfera Balam Kú,ganoderma,Ganoderma,,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,,Naturalista,Naturalista/iNaturalist taxonomy:48475.0,5,5,Insumos/RB Balam Kú/BalamKu_Naturalista.xlsx,,,,,,,coordinate_uncertainty_gt_10km,source_authority_resolved,source_traceable
SP-009039,RBBK,Reserva de la Biosfera Balam Kú,ganyra ganyra josephina,Ganyra Ganyra josephina,species,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Ganyra,SNIB,SNIB/CONABIO valid taxonomy:ganyra ganyra josephina,1,1,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-009040,RBBK,Reserva de la Biosfera Balam Kú,ganyra ganyra josephina josepha subespecie,Ganyra Ganyra josephina josepha subespecie,species,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Ganyra,SNIB,SNIB/CONABIO valid taxonomy:ganyra ganyra josephina josepha subespecie,53,7,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-009041,RBBK,Reserva de la Biosfera Balam Kú,ganyra josephina,Ganyra josephina,SUBSPECIES,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Ganyra,GBIF; Naturalista,GBIF Backbone:1919149.0; Naturalista/iNaturalist taxonomy:148818.0; Naturalista/iNaturalist taxonomy:312802.0,57,11,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx; Insumos/RB Balam Kú/BalamKu_Naturalista.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-009042,RBBK,Reserva de la Biosfera Balam Kú,gardenia gardenia augusta,Gardenia Gardenia augusta,species,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Gardenia,SNIB,SNIB/CONABIO valid taxonomy:gardenia gardenia augusta,1,1,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,Exótica,,source_authority_resolved,source_traceable
SP-009043,RBBK,Reserva de la Biosfera Balam Kú,gardenia jasminoides,Gardenia jasminoides,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Gardenia,GBIF,GBIF Backbone:5335125.0,1,1,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-009045,RBBK,Reserva de la Biosfera Balam Kú,gasteracantha gasteracantha cancriformis,Gasteracantha Gasteracantha cancriformis,species,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Gasteracantha,SNIB,SNIB/CONABIO valid taxonomy:gasteracantha gasteracantha cancriformis,2,2,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-009044,RBBK,Reserva de la Biosfera Balam Kú,gasteracantha cancriformis,Gasteracantha cancriformis,SPECIES,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Gasteracantha,GBIF; Naturalista,GBIF Backbone:2158546.0; Naturalista/iNaturalist taxonomy:49540.0,2,2,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx; Insumos/RB Balam Kú/BalamKu_Naturalista.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-009047,RBBK,Reserva de la Biosfera Balam Kú,gastrophryne gastrophryne elegans,Gastrophryne Gastrophryne elegans,species,Animalia,Chordata,Amphibia,Anura,Microhylidae,Gastrophryne,SNIB,SNIB/CONABIO valid taxonomy:gastrophryne gastrophryne elegans,1,1,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,Sujeta a protección especial (Pr),Preocupación menor (LC),,,,,,source_authority_resolved,source_traceable
SP-009046,RBBK,Reserva de la Biosfera Balam Kú,gastrophryne elegans,Gastrophryne elegans,SPECIES,Animalia,Chordata,Amphibia,Anura,Microhylidae,Gastrophryne,GBIF; Naturalista,GBIF Backbone:2421778.0; Naturalista/iNaturalist taxonomy:25079.0,2,2,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx; Insumos/RB Balam Kú/BalamKu_Naturalista.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-009048,RBBK,Reserva de la Biosfera Balam Kú,gaya gaya occidentalis,Gaya Gaya occidentalis,species,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Gaya,SNIB,SNIB/CONABIO valid taxonomy:gaya gaya occidentalis,4,4,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-009049,RBBK,Reserva de la Biosfera Balam Kú,gaya occidentalis,Gaya occidentalis,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Gaya,GBIF,GBIF Backbone:8052568.0,3,2,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-009050,RBBK,Reserva de la Biosfera Balam Kú,geastrum,Geastrum,,Fungi,Basidiomycota,Agaricomycetes,Geastrales,Geastraceae,,Naturalista,Naturalista/iNaturalist taxonomy:63077.0,4,4,Insumos/RB Balam Kú/BalamKu_Naturalista.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-009051,RBBK,Reserva de la Biosfera Balam Kú,geastrum saccatum,Geastrum saccatum,species,Fungi,Basidiomycota,Agaricomycetes,Geastrales,Geastraceae,,Naturalista,Naturalista/iNaturalist taxonomy:63557.0,1,1,Insumos/RB Balam Kú/BalamKu_Naturalista.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-009052,RBBK,Reserva de la Biosfera Balam Kú,gelechioidea,Gelechioidea,,Animalia,Arthropoda,Insecta,Lepidoptera,,,Naturalista,Naturalista/iNaturalist taxonomy:55518.0,4,4,Insumos/RB Balam Kú/BalamKu_Naturalista.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-009053,RBBK,Reserva de la Biosfera Balam Kú,gemmabryum apiculatum,Gemmabryum apiculatum,SPECIES,Plantae,Bryophyta,Bryopsida,Bryales,Bryaceae,Gemmabryum,GBIF,GBIF Backbone:8103776.0,2,2,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-009054,RBBK,Reserva de la Biosfera Balam Kú,gemmabryum coronatum,Gemmabryum coronatum,SPECIES,Plantae,Bryophyta,Bryopsida,Bryales,Bryaceae,Gemmabryum,GBIF,GBIF Backbone:7827758.0,2,2,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-009055,RBBK,Reserva de la Biosfera Balam Kú,gentianales,Gentianales,,Plantae,Tracheophyta,Magnoliopsida,Gentianales,,Gentianales,SNIB,SNIB/CONABIO valid taxonomy:gentianales,6,5,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-009056,RBBK,Reserva de la Biosfera Balam Kú,geococcyx geococcyx velox,Geococcyx Geococcyx velox,species,Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Geococcyx,SNIB,SNIB/CONABIO valid taxonomy:geococcyx geococcyx velox,1,1,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,Preocupación menor (LC),,,,,,source_authority_resolved,source_traceable
SP-009057,RBBK,Reserva de la Biosfera Balam Kú,geococcyx velox,Geococcyx velox,SPECIES,Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Geococcyx,GBIF,GBIF Backbone:2496460.0,1,1,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-009058,RBBK,Reserva de la Biosfera Balam Kú,geometridae,Geometridae,,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,,Naturalista,Naturalista/iNaturalist taxonomy:49530.0,7,7,Insumos/RB Balam Kú/BalamKu_Naturalista.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-009059,RBBK,Reserva de la Biosfera Balam Kú,geometrinae,Geometrinae,,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,,Naturalista,Naturalista/iNaturalist taxonomy:123036.0,1,1,Insumos/RB Balam Kú/BalamKu_Naturalista.xlsx,,,,,,,,source_authority_resolved,source_traceable
